"","dates","ret_5_yr_daily","ret_10_yr_daily","bps_credit_aaa","bps_credit_baa","spread_aaa.minus.baa","Close","Adj","PX_LAST","snp_ret","clusters_fcm"
"101",1990-05-25,8.609,8.691,9.41,10.31,0.9,354.58,551.1904,17.32,-0.0102370067551783,2
"102",1990-05-29,8.571,8.637,9.41,10.32,0.91,360.65,560.7586,18.75,0.01735915574727,2
"103",1990-05-30,8.556,8.611,9.4,10.3,0.9,360.86,561.1036,17.44,0.00061523800080824,2
"104",1990-05-31,8.549,8.599,9.37,10.31,0.94,361.23,561.7853,17.37,0.00121492715427236,2
"105",1990-06-01,8.401,8.454,9.33,10.23,0.9,363.16,564.8362,17.09,0.00543072237739214,2
"106",1990-06-04,8.382,8.44,9.3,10.21,0.91,367.4,571.5356,18.39,0.0118607837103926,2
"107",1990-06-05,8.412,8.463,9.26,10.21,0.95,366.64,570.4348,18.97,-0.00192603925284803,2
"108",1990-06-06,8.42,8.459,9.26,10.22,0.96,364.96,567.8432,17.42,-0.00454320108099992,2
"109",1990-06-07,8.408,8.451,9.28,10.21,0.93,363.15,565.0515,16.88,-0.00491632197057214,2
"110",1990-06-08,8.419,8.472,9.26,10.21,0.95,358.71,558.1541,17.58,-0.0122066749667952,2
"111",1990-06-11,8.427,8.476,9.25,10.22,0.97,361.63,562.942,16.34,0.00857809698074427,2
"112",1990-06-12,8.441,8.481,9.24,10.19,0.95,366.25,570.1598,16.6,0.0128215695400237,2
"113",1990-06-13,8.343,8.395,9.23,10.16,0.93,364.9,568.0776,17.38,-0.00365195862633609,2
"114",1990-06-14,8.306,8.363,9.16,10.17,1.01,362.9,564.9825,17.4,-0.00544837536280255,2
"115",1990-06-15,8.399,8.45,9.19,10.19,1,362.91,565.0035,15.9,3.71692928543306e-05,2
"116",1990-06-18,8.448,8.49,9.21,10.2,0.99,356.88,555.6373,17.71,-0.0165772424418611,2
"117",1990-06-19,8.46,8.503,9.24,10.22,0.98,358.47,558.1681,15.23,0.00455476981116998,2
"118",1990-06-20,8.494,8.536,9.28,10.27,0.99,359.1,559.1602,15.27,0.00177742153304721,2
"119",1990-06-21,8.459,8.513,9.28,10.25,0.97,360.47,561.2942,14.72,0.00381643757906949,2
"120",1990-06-22,8.444,8.498,9.28,10.24,0.96,355.43,553.4485,19.36,-0.0139778747045668,2
"121",1990-06-25,8.535,8.585,9.28,10.26,0.98,352.31,548.8955,17.06,-0.00822660102972544,2
"122",1990-06-26,8.482,8.533,9.28,10.26,0.98,352.06,548.5278,16.29,-0.000669890716903333,2
"123",1990-06-27,8.447,8.498,9.28,10.25,0.97,355.14,553.3377,16,0.00876874426419242,2
"124",1990-06-28,8.39,8.449,9.26,10.24,0.98,357.63,557.2643,16.18,0.00709620906003695,2
"125",1990-06-29,8.337,8.412,9.24,10.22,0.98,358.02,557.9806,15.5,0.00128538648537136,2
"126",1990-07-02,8.333,8.409,9.23,10.21,0.98,359.54,560.3601,16.26,0.00426448518102602,2
"127",1990-07-03,8.298,8.393,9.22,10.2,0.98,360.16,561.5611,16.11,0.00214326466142044,2
"128",1990-07-05,8.328,8.4,9.21,10.18,0.97,355.68,554.6643,17.25,-0.0122814774741341,2
"129",1990-07-06,8.442,8.513,9.24,10.21,0.97,358.42,558.9372,16.41,0.00770357854291314,2
"130",1990-07-09,8.484,8.558,9.26,10.24,0.98,359.52,560.6973,16.66,0.00314901208937262,2
"131",1990-07-10,8.496,8.572,9.27,10.24,0.97,356.49,555.9832,16.92,-0.00840756679227817,2
"132",1990-07-11,8.484,8.569,9.26,10.24,0.98,361.23,563.3821,16.68,0.0133077762061876,2
"133",1990-07-12,8.369,8.494,9.27,10.22,0.95,365.44,569.9481,17.06,0.0116546123847384,2
"134",1990-07-13,8.304,8.436,9.24,10.2,0.96,367.31,572.8646,17.09,0.00511713259505566,2
"135",1990-07-16,8.308,8.435,9.24,10.18,0.94,368.95,575.5404,16.75,0.00467091176518846,2
"136",1990-07-17,8.292,8.435,9.24,10.17,0.93,367.52,573.3231,16.66,-0.00385255318306069,2
"137",1990-07-18,8.33,8.501,9.25,10.21,0.96,364.22,568.196,18.9,-0.00894277589722083,2
"138",1990-07-19,8.315,8.491,9.24,10.19,0.95,365.32,569.9213,18.56,0.00303645221015274,2
"139",1990-07-20,8.273,8.47,9.24,10.19,0.95,361.61,564.1393,15.63,-0.0101452604070069,2
"140",1990-07-23,8.292,8.491,9.26,10.2,0.94,355.31,554.3346,23.68,-0.017379927262646,2
"141",1990-07-24,8.341,8.533,9.28,10.21,0.93,355.79,555.0865,21.79,0.00135640098958279,2
"142",1990-07-25,8.288,8.479,9.27,10.21,0.94,357.09,557.1416,20.19,0.003702305856835,2
"143",1990-07-26,8.303,8.483,9.25,10.18,0.93,355.91,555.3425,20.26,-0.00322916113246626,2
"144",1990-07-27,8.23,8.416,9.22,10.17,0.95,353.44,551.5786,21.12,-0.00677761921696957,2
"145",1990-07-30,8.138,8.344,9.19,10.13,0.94,355.55,555.005,21.16,0.00621198864495458,2
"146",1990-07-31,8.108,8.341,9.21,10.13,0.92,356.15,556.1372,21.11,0.00203998162178721,2
"147",1990-08-01,8.039,8.276,9.17,10.11,0.94,355.52,555.1783,21.64,-0.00172421481605613,2
"148",1990-08-02,8.107,8.376,9.2,10.15,0.95,351.48,548.959,20.43,-0.0112023470657987,2
"149",1990-08-03,8.103,8.443,9.16,10.19,1.03,344.86,538.7087,28.74,-0.0186722505688037,2
"150",1990-08-06,8.267,8.676,9.31,10.32,1.01,334.43,522.7602,35.91,-0.0296050537145585,2
"151",1990-08-07,8.359,8.714,9.32,10.33,1.01,334.83,523.6243,32.75,0.00165295674766345,2
"152",1990-08-08,8.378,8.736,9.34,10.37,1.03,338.35,529.1371,28.27,0.010528159216446,2
"153",1990-08-09,8.297,8.648,9.37,10.34,0.97,339.94,531.7498,24.39,0.00493766171376004,2
"154",1990-08-10,8.289,8.657,9.36,10.34,0.98,335.52,524.9935,25.75,-0.0127057875715233,2
"155",1990-08-13,8.32,8.693,9.36,10.33,0.97,338.84,530.3472,25.74,0.0101976500661437,2
"156",1990-08-14,8.316,8.655,9.35,10.33,0.98,339.39,531.2874,24.18,0.00177280091230802,2
"157",1990-08-15,8.3,8.638,9.35,10.34,0.99,340.06,532.3732,23.31,0.00204371494599712,2
"158",1990-08-16,8.463,8.778,9.39,10.39,1,332.39,520.4727,27.16,-0.0223536797119013,2
"159",1990-08-17,8.451,8.79,9.4,10.41,1.01,327.83,513.3358,27.53,-0.0137123426454453,2
"160",1990-08-20,8.513,8.811,9.4,10.48,1.08,328.51,514.4986,26.46,0.00226518392054492,2
"161",1990-08-21,8.541,8.833,9.45,10.52,1.07,321.86,504.1407,28.9,-0.0201320275701431,2
"162",1990-08-22,8.631,8.946,9.51,10.54,1.03,316.55,495.8352,30.55,-0.0164745675165683,2
"163",1990-08-23,8.682,9.009,9.56,10.53,0.97,307.06,480.9787,36.47,-0.0299625762753431,2
"164",1990-08-24,8.706,9.036,9.59,10.64,1.05,311.51,487.9537,33.93,0.0145016816753008,2
"165",1990-08-27,8.572,8.873,9.53,10.58,1.05,321.44,503.6963,29.63,0.0322624871990928,2
"166",1990-08-28,8.631,8.921,9.55,10.55,1,321.34,503.7254,29.12,5.77729080002598e-05,2
"167",1990-08-29,8.537,8.811,9.56,10.56,1,324.19,508.2262,27.38,0.0089350269015619,2
"168",1990-08-30,8.466,8.842,9.58,10.58,1,318.71,499.6478,29.89,-0.0168790983227547,2
"169",1990-08-31,8.44,8.846,9.58,10.55,0.97,322.56,505.8287,29.9,0.0123705137899136,2
"170",1990-09-04,8.531,8.887,9.59,10.57,0.98,323.09,506.789,29.58,0.00189846878992821,2
"171",1990-09-05,8.47,8.832,9.53,10.54,1.01,324.39,508.8334,28.52,0.00403402599503935,2
"172",1990-09-06,8.474,8.82,9.58,10.53,0.95,320.46,502.6983,30.19,-0.0120571880698082,2
"173",1990-09-07,8.439,8.789,9.57,10.52,0.95,323.4,507.313,28.73,0.00917985996769826,2
"174",1990-09-10,8.492,8.834,9.57,10.5,0.93,321.63,504.7584,29.34,-0.00503555004504121,2
"175",1990-09-11,8.45,8.793,9.55,10.61,1.06,321.04,503.9165,28.38,-0.00166792667541543,2
"176",1990-09-12,8.45,8.803,9.55,10.59,1.04,322.54,506.2736,28.12,0.0046775606672931,2
"177",1990-09-13,8.45,8.822,9.54,10.56,1.02,318.65,500.1709,29.33,-0.0120541541174574,2
"178",1990-09-14,8.484,8.868,9.5,10.59,1.09,316.83,497.3295,30.56,-0.00568085828263904,2
"179",1990-09-17,8.499,8.897,9.53,10.64,1.11,317.77,498.8387,29.55,0.00303460784047602,2
"180",1990-09-18,8.503,8.904,9.51,10.65,1.14,318.6,500.4225,28.82,0.00317497419506545,2
"181",1990-09-19,8.499,8.872,9.53,10.66,1.13,316.6,497.2822,27.88,-0.00627529737371926,2
"182",1990-09-20,8.518,8.899,9.48,10.64,1.16,311.48,489.3512,28.66,-0.0159486907031862,2
"183",1990-09-21,8.582,8.977,9.51,10.69,1.18,311.32,489.0999,30.04,-0.000513537107909442,2
"184",1990-09-24,8.651,9.03,9.58,10.73,1.15,304.59,478.7457,30.56,-0.0211699082334713,2
"185",1990-09-25,8.64,8.991,9.68,10.77,1.09,308.26,484.5502,28.81,0.0121243908822576,2
"186",1990-09-26,8.624,8.977,9.67,10.77,1.1,305.06,479.5348,28.19,-0.0103506303371663,2
"187",1990-09-27,8.506,8.87,9.64,10.76,1.12,300.97,473.1908,28.67,-0.0132294882456914,2
"188",1990-09-28,8.456,8.795,9.6,10.76,1.16,306.05,481.1824,29.11,0.0168887476256934,2
"189",1990-10-01,8.398,8.725,9.57,10.67,1.1,314.94,495.3199,28.06,0.0293807504181368,2
"190",1990-10-02,8.345,8.68,9.55,10.65,1.1,315.21,495.7484,27.28,0.000865097485483594,2
"191",1990-10-03,8.36,8.718,9.53,10.65,1.12,311.4,490.0681,27.9,-0.0114580299200159,2
"192",1990-10-04,8.284,8.647,9.55,10.64,1.09,312.69,492.1131,27.51,0.00417288944128369,2
"193",1990-10-05,8.268,8.642,9.52,10.65,1.13,311.5,490.2506,27.85,-0.00378469908644975,2
"194",1990-10-08,8.299,8.665,9.52,10.64,1.12,313.48,493.3668,28.04,0.00635634102232612,2
"195",1990-10-09,8.417,8.807,9.58,10.69,1.11,305.1,480.2159,30.71,-0.0266554214835697,2
"196",1990-10-10,8.504,8.906,9.62,10.76,1.14,300.39,472.8084,31.19,-0.0154253534712199,2
"197",1990-10-11,8.508,8.918,9.62,10.8,1.18,295.46,465.0527,33.98,-0.0164034733731465,2
"198",1990-10-12,8.412,8.807,9.61,10.81,1.2,300.03,472.2459,31.94,0.0154674943291373,2
"199",1990-10-15,8.389,8.79,9.62,10.8,1.18,303.23,477.3905,31.64,0.0108939008258197,2
"200",1990-10-16,8.362,8.751,9.61,10.81,1.2,298.92,470.6219,31.45,-0.0141783298997362,2
"201",1990-10-17,8.366,8.742,9.58,10.81,1.23,298.76,470.3911,31.37,-0.000490414916942854,2
"202",1990-10-18,8.301,8.677,9.54,10.78,1.24,305.74,481.3896,29.6,0.023381607347588,2
"203",1990-10-19,8.247,8.612,9.48,10.74,1.26,312.48,492.0174,27.86,0.022077336111956,2
"204",1990-10-22,8.239,8.617,9.45,10.75,1.3,314.76,495.6313,27.27,0.00734506543874262,2
"205",1990-10-23,8.266,8.662,9.45,10.75,1.3,312.36,491.8558,27.57,-0.00761755764819539,2
"206",1990-10-24,8.239,8.639,9.47,10.77,1.3,312.6,492.2349,28.28,0.000770754355239877,2
"207",1990-10-25,8.208,8.617,9.46,10.75,1.29,310.17,488.4408,29.04,-0.00770790531106177,2
"208",1990-10-26,8.219,8.626,9.44,10.74,1.3,304.71,479.9592,30.75,-0.0173646427571161,2
"209",1990-10-29,8.261,8.689,9.48,10.74,1.26,301.88,475.6026,31.54,-0.00907702154683151,2
"210",1990-10-30,8.261,8.679,9.5,10.8,1.3,304.06,479.1722,30.52,0.00750542574830327,2
"211",1990-10-31,8.219,8.617,9.49,10.78,1.29,304,479.0843,30.04,-0.000183441359911928,2
"212",1990-11-01,8.127,8.548,9.43,10.73,1.3,307.02,483.9319,30.25,0.0101184697557403,2
"213",1990-11-02,8.153,8.562,9.44,10.73,1.29,311.85,491.5996,30.03,0.0158445847442585,2
"214",1990-11-05,8.085,8.489,9.39,10.77,1.38,314.59,496.5312,29.85,0.0100317412788782,2
"215",1990-11-06,8.103,8.508,9.38,10.77,1.39,311.62,491.9599,29.11,-0.00920647081190469,2
"216",1990-11-07,8.141,8.55,9.39,10.72,1.33,306.01,483.1453,30.87,-0.0179173139924615,2
"217",1990-11-08,8.145,8.547,9.39,10.75,1.36,307.61,485.9175,30.79,0.00573781841611622,2
"218",1990-11-09,8.064,8.467,9.37,10.73,1.36,313.74,495.8197,26.96,0.020378356408238,2
"219",1990-11-12,8.011,8.415,9.35,10.71,1.36,319.48,504.8909,25.6,0.018295360188391,2
"220",1990-11-13,8.003,8.383,9.31,10.65,1.34,317.67,502.1083,24.58,-0.00551128966673791,2
"221",1990-11-14,7.98,8.36,9.29,10.66,1.37,320.4,506.5086,22.89,0.00876364720519461,2
"222",1990-11-15,7.98,8.36,9.28,10.63,1.35,317.02,501.1887,22.57,-0.0105030793159287,2
"223",1990-11-16,7.949,8.297,9.26,10.53,1.27,317.12,501.5041,21.34,0.000629303892924982,2
"224",1990-11-19,7.998,8.35,9.24,10.53,1.29,319.34,505.0362,20.95,0.00704301320766872,2
"225",1990-11-20,7.959,8.303,9.25,10.54,1.29,315.31,498.672,20.09,-0.0126014729241191,2
"226",1990-11-21,7.883,8.259,9.27,10.51,1.24,316.03,499.8337,21.09,0.00232958738409214,2
"227",1990-11-23,7.905,8.284,9.25,10.5,1.25,315.1,498.3666,20.98,-0.00293517623961733,2
"228",1990-11-26,7.908,8.275,9.23,10.52,1.29,316.51,500.7672,22.76,0.00481693596641508,2
"229",1990-11-27,7.92,8.277,9.21,10.51,1.3,318.1,503.4712,22.86,0.0053997146777984,2
"230",1990-11-28,7.965,8.286,9.2,10.52,1.32,317.95,503.2461,22.96,-0.000447096080173002,2
"231",1990-11-29,7.985,8.335,9.17,10.55,1.38,316.42,500.8342,23.91,-0.00479268493089167,2
"232",1990-11-30,7.985,8.252,9.17,10.53,1.36,322.22,510.0185,22.16,0.0183380048726705,2
"233",1990-12-03,7.894,8.212,9.14,10.47,1.33,324.1,513.3454,22.29,0.00652309671119778,2
"234",1990-12-04,7.821,8.164,9.15,10.48,1.33,326.35,516.9621,22.03,0.00704535386895436,2
"235",1990-12-05,7.813,8.159,9.14,10.47,1.33,329.92,522.6238,20.94,0.0109518666842308,2
"236",1990-12-06,7.821,8.17,9.12,10.47,1.35,329.07,521.308,22.62,-0.002517680978172,2
"237",1990-12-07,7.665,8.022,9.09,10.43,1.34,327.75,519.2831,22.59,-0.00388426803348501,2
"238",1990-12-10,7.628,7.963,9.07,10.36,1.29,328.89,521.1871,23.58,0.00366659342466565,2
"239",1990-12-11,7.602,7.918,9.05,10.36,1.31,326.44,517.4979,23.75,-0.00707845608611577,2
"240",1990-12-12,7.583,7.904,9,10.36,1.36,330.19,523.4459,21.28,0.0114937664481346,2
"241",1990-12-13,7.668,7.96,8.99,10.36,1.37,329.34,522.1272,23.05,-0.00251926703409089,2
"242",1990-12-14,7.73,8.03,9.02,10.42,1.4,326.82,518.133,23.85,-0.00764986003410659,2
"243",1990-12-17,7.7,8.005,9.02,10.44,1.42,326.02,516.8927,24.85,-0.00239378692343481,2
"244",1990-12-18,7.545,7.892,9.01,10.39,1.38,330.05,523.3137,23.11,0.0124223073763666,2
"245",1990-12-19,7.641,7.993,9.01,10.41,1.4,330.2,523.5798,23.08,0.000508490414067007,2
"246",1990-12-20,7.689,8.05,9.03,10.46,1.43,330.12,523.4541,23.13,-0.00024007801676065,2
"247",1990-12-21,7.752,8.107,9.05,10.5,1.45,331.75,526.0406,22.66,0.00494121643139294,2
"248",1990-12-24,7.833,8.185,9.05,10.49,1.44,329.9,523.4932,24.03,-0.00484259199765197,2
"249",1990-12-26,7.762,8.122,9.04,10.48,1.44,330.85,525.0258,24.18,0.00292764070287828,2
"250",1990-12-27,7.74,8.086,9.03,10.45,1.42,328.29,520.9779,24.81,-0.00770990682743596,2
"251",1990-12-28,7.773,8.129,9.02,10.46,1.44,328.72,521.8139,25.05,0.00160467459368241,2
"252",1990-12-31,7.679,8.067,9.05,10.43,1.38,330.22,524.1992,26.38,0.0045711699132584,2
"253",1991-01-03,7.568,7.928,9,10.36,1.36,321.91,511.0287,27.93,-0.0251249906524085,2
"254",1991-01-04,7.653,8.014,9.01,10.4,1.39,321,509.7586,27.19,-0.00248537900121855,2
"255",1991-01-07,7.742,8.123,9.03,10.47,1.44,315.44,501.0353,28.95,-0.0171126097725472,2
"256",1991-01-08,7.742,8.174,9.03,10.5,1.47,314.9,500.18,30.38,-0.00170706535048528,2
"257",1991-01-09,7.832,8.25,9.05,10.54,1.49,311.49,494.8016,33.3,-0.0107529289455796,2
"258",1991-01-10,7.742,8.125,9.06,10.53,1.47,314.53,499.6323,31.33,0.00976290294938412,2
"259",1991-01-11,7.775,8.171,9.06,10.49,1.43,315.23,500.7471,32.63,0.00223124085452442,2
"260",1991-01-14,7.786,8.174,9.08,10.52,1.44,312.49,496.5182,36.2,-0.00844518121023569,2
"261",1991-01-15,7.779,8.201,9.1,10.55,1.45,313.73,498.5047,36.16,0.00400086039142177,2
"262",1991-01-16,7.816,8.229,9.12,10.6,1.48,316.17,502.4031,33.2,0.00782018705139587,2
"263",1991-01-17,7.7,8.047,9.05,10.45,1.4,327.97,521.1536,27.45,0.0373216248068533,2
"264",1991-01-18,7.677,8.017,9.05,10.43,1.38,332.23,527.9568,25.39,0.0130541168668893,2
"265",1991-01-21,7.68,8.044,9.07,10.45,1.38,331.06,526.0976,24.33,-0.00352150024395933,2
"266",1991-01-22,7.703,8.072,9.05,10.45,1.4,328.31,521.7374,24.9,-0.00828781579691691,2
"267",1991-01-23,7.654,8.019,9.05,10.45,1.4,330.21,524.7568,23.92,0.00578720252755509,2
"268",1991-01-24,7.609,7.978,9.04,10.41,1.37,334.78,532.1077,22.86,0.0140082034191839,2
"269",1991-01-25,7.649,8.037,9.04,10.46,1.42,336.07,534.1817,22.2,0.00389770717469406,2
"270",1991-01-28,7.657,8.039,9.03,10.43,1.4,336.03,534.2172,23.05,6.64567880181407e-05,2
"271",1991-01-29,7.638,8.025,9.01,10.37,1.36,335.84,534.0587,23.17,-0.000296695800883992,2
"272",1991-01-30,7.634,8.036,9,10.35,1.35,340.91,542.1719,21.37,0.0151915884901791,2
"273",1991-01-31,7.607,8.007,8.99,10.33,1.34,343.93,546.9798,20.91,0.00886785169057988,2
"274",1991-02-01,7.454,7.909,8.96,10.24,1.28,343.05,545.6114,21.04,-0.00250173772413525,2
"275",1991-02-04,7.408,7.859,8.9,10.19,1.29,348.34,554.3917,21.86,0.0160925889744973,2
"276",1991-02-05,7.408,7.852,8.89,10.15,1.26,351.26,559.3487,21.46,0.00894133155312389,2
"277",1991-02-06,7.389,7.82,8.89,10.13,1.24,358.07,570.2138,22.68,0.0194245557377714,2
"278",1991-02-07,7.442,7.834,8.84,10.1,1.26,356.52,567.9155,23.6,-0.00403059343705824,2
"279",1991-02-08,7.4,7.772,8.82,10.06,1.24,359.35,572.5069,23.38,0.00808465343875985,2
"280",1991-02-11,7.385,7.772,8.78,10.02,1.24,368.58,587.4732,22.56,0.0261416936634302,2
"281",1991-02-12,7.381,7.775,8.76,10,1.24,365.5,582.6535,22.26,-0.00820411892831879,2
"282",1991-02-13,7.369,7.763,8.75,9.98,1.23,369.02,588.387,20.86,0.00984032533915944,2
"283",1991-02-14,7.365,7.791,8.78,10,1.22,364.22,580.7526,21.48,-0.0129751337130153,2
"284",1991-02-15,7.403,7.784,8.8,10.01,1.21,369.06,588.5849,19.57,0.013486465665414,2
"285",1991-02-19,7.445,7.809,8.81,10.02,1.21,369.39,589.1563,19.84,0.000970803022639622,2
"286",1991-02-20,7.495,7.859,8.81,10.04,1.23,365.14,582.3917,22.26,-0.011481842763966,2
"287",1991-02-21,7.495,7.859,8.81,10.03,1.22,364.97,582.129,20.78,-0.000451070988820746,2
"288",1991-02-22,7.569,7.898,8.81,10.05,1.24,365.65,583.3471,21.01,0.00209249152679206,2
"289",1991-02-25,7.557,7.884,8.82,10.03,1.21,367.26,586.1057,22.86,0.00472891696898811,2
"290",1991-02-26,7.618,7.961,8.83,10.06,1.23,362.81,579.1064,20.38,-0.011942043900955,2
"291",1991-02-27,7.618,7.965,8.84,10.08,1.24,367.74,587.0007,21.26,0.0136318645416456,2
"292",1991-02-28,7.695,8.033,8.86,10.11,1.25,367.07,586.0489,21.23,-0.00162146314305937,2
"293",1991-03-04,7.784,8.127,8.92,10.17,1.25,369.33,589.8955,20.86,0.00656361610780255,2
"294",1991-03-05,7.711,8.073,8.91,10.1,1.19,376.72,601.7647,20.45,0.0201208519136016,2
"295",1991-03-06,7.768,8.108,8.91,10.1,1.19,376.17,600.9092,20.55,-0.00142165201780678,2
"296",1991-03-07,7.707,8.052,8.91,10.06,1.15,375.91,600.5428,21.05,-0.000609742703223713,2
"297",1991-03-08,7.761,8.129,8.93,10.1,1.17,374.95,599.1127,20.81,-0.00238134567594523,2
"298",1991-03-11,7.699,8.049,8.9,10.04,1.14,372.96,596.1031,20.88,-0.0050234288139777,2
"299",1991-03-12,7.742,8.089,8.91,10.06,1.15,370.03,591.4491,18.82,-0.00780737426126453,2
"300",1991-03-13,7.645,8.005,8.9,10.03,1.13,374.57,598.7374,16.09,0.0123227848347388,2
"301",1991-03-14,7.641,8.021,8.89,10.02,1.13,373.5,597.042,14.94,-0.00283162535027869,2
"302",1991-03-15,7.715,8.094,8.94,10.08,1.14,373.59,597.1859,14.9,0.000241021569671676,2
"303",1991-03-18,7.788,8.144,8.96,10.12,1.16,372.11,594.8317,15.79,-0.00394215603549915,2
"304",1991-03-19,7.909,8.234,9,10.18,1.18,366.59,586.0454,16.11,-0.0147710688586368,2
"305",1991-03-20,7.851,8.167,8.98,10.13,1.15,367.92,588.1806,16.04,0.00364340373629766,2
"306",1991-03-21,7.804,8.139,8.96,10.1,1.14,366.58,586.0478,16.86,-0.00362609715451338,2
"307",1991-03-22,7.793,8.123,8.96,10.12,1.16,367.48,587.7584,16.49,0.00291887453549011,2
"308",1991-03-25,7.816,8.127,8.93,10.09,1.16,369.83,591.6109,16.76,0.00655456391605796,2
"309",1991-03-26,7.808,8.113,8.93,10.09,1.16,376.3,601.9616,16.31,0.0174957898848719,2
"310",1991-03-27,7.762,8.057,8.91,10.04,1.13,375.35,600.4566,16.55,-0.00250015947861125,2
"311",1991-03-28,7.746,8.054,8.9,10.01,1.11,375.22,600.2551,16.88,-0.000335577958506926,2
"312",1991-04-01,7.739,8.066,8.87,10.02,1.15,371.3,594.14,17.42,-0.0101875019470888,2
"313",1991-04-02,7.681,8.024,8.86,10,1.14,379.5,607.2935,17.4,0.022138721513448,2
"314",1991-04-03,7.704,8.045,8.87,9.99,1.12,378.94,606.4496,17.61,-0.00138960815487069,2
"315",1991-04-04,7.662,7.996,8.84,9.95,1.11,379.77,608.0453,18.01,0.00263121618020684,2
"316",1991-04-05,7.638,7.982,8.85,9.96,1.11,375.36,600.9978,17.63,-0.0115904193322439,2
"317",1991-04-08,7.631,7.968,8.85,9.93,1.08,378.66,606.2958,17.41,0.00881534008943128,2
"318",1991-04-09,7.68,8.019,8.85,9.94,1.09,373.56,598.1744,20.12,-0.0133951117589797,2
"319",1991-04-10,7.738,8.083,8.88,9.96,1.08,373.15,597.5205,19.73,-0.00109315945316286,2
"320",1991-04-11,7.715,8.069,8.92,9.99,1.07,377.63,604.6943,17.24,0.0120059479130842,2
"321",1991-04-12,7.618,7.968,8.87,9.97,1.1,380.4,609.1298,18.45,0.00733511131161654,2
"322",1991-04-15,7.634,7.961,8.81,9.93,1.12,381.19,610.5102,16.5,0.00226618366069105,2
"323",1991-04-16,7.633,7.951,8.81,9.94,1.13,387.62,620.8182,15.82,0.0168842387891308,2
"324",1991-04-17,7.633,7.942,8.77,9.91,1.14,390.45,625.3726,15.47,0.00733612513292939,2
"325",1991-04-18,7.737,8.027,8.82,9.93,1.11,388.46,622.1853,16.26,-0.00509664158615208,2
"326",1991-04-19,7.791,8.102,8.85,9.96,1.11,384.2,615.3865,15.68,-0.0109272912748019,2
"327",1991-04-22,7.818,8.148,8.9,9.98,1.08,380.95,610.2074,16.78,-0.00841601172596401,2
"328",1991-04-23,7.775,8.117,8.91,9.97,1.06,381.76,611.5063,17.02,0.00212862053131444,2
"329",1991-04-24,7.709,8.048,8.91,9.89,0.98,382.76,613.14,16.72,0.00267159962211342,2
"330",1991-04-25,7.702,8.072,8.87,9.89,1.02,379.25,607.547,17.15,-0.0091218971197442,2
"331",1991-04-26,7.671,8.046,8.87,9.9,1.03,379.02,607.2391,17.27,-0.000506792067115824,2
"332",1991-04-29,7.69,8.062,8.87,9.87,1,373.66,598.7664,18.27,-0.0139528235253626,2
"333",1991-04-30,7.61,8.013,8.83,9.85,1.02,375.35,601.6201,18.24,0.00476596549171764,2
"334",1991-05-01,7.617,7.996,8.84,9.81,0.97,380.29,609.5407,17.77,0.0131654510878211,2
"335",1991-05-02,7.575,7.942,8.8,9.77,0.97,380.52,609.9325,17.52,0.000642779062989542,2
"336",1991-05-03,7.651,8.041,8.82,9.83,1.01,380.8,610.4537,17.24,0.000854520787136317,2
"337",1991-05-06,7.64,8.032,8.82,9.82,1,380.08,609.7062,17.92,-0.00122449908977546,2
"338",1991-05-07,7.67,8.058,8.81,9.83,1.02,377.32,605.5787,17.46,-0.00676965397432393,2
"339",1991-05-08,7.663,8.042,8.83,9.82,0.99,378.51,607.4954,17.78,0.00316507169092967,2
"340",1991-05-09,7.666,8.016,8.83,9.82,0.99,383.25,615.3956,17.17,0.0130045429150573,2
"341",1991-05-10,7.747,8.101,8.85,9.88,1.03,375.74,603.443,17.54,-0.0194226283060847,2
"342",1991-05-13,7.705,8.062,8.85,9.88,1.03,376.76,605.2499,17.66,0.00299431760746258,2
"343",1991-05-14,7.739,8.127,8.88,9.93,1.05,371.62,597.0477,18,-0.0135517577119799,2
"344",1991-05-15,7.747,8.127,8.9,9.92,1.02,368.57,592.2265,18.38,-0.00807506669902585,2
"345",1991-05-16,7.77,8.131,8.9,9.92,1.02,372.19,598.1547,17.24,0.0100100215035971,2
"346",1991-05-17,7.743,8.083,8.9,9.91,1.01,372.39,598.7808,16.64,0.00104671918485293,2
"347",1991-05-20,7.755,8.085,8.87,9.9,1.03,372.28,598.7377,17.1,-7.19795958721142e-05,2
"348",1991-05-21,7.708,8.05,8.87,9.89,1.02,375.35,603.7293,16.07,0.00833687272406589,2
"349",1991-05-22,7.7,8.066,8.86,9.87,1.01,376.19,605.0989,16.16,0.00226856639225559,2
"350",1991-05-23,7.704,8.082,8.85,9.89,1.04,374.97,603.1402,16.11,-0.00323699150667752,2
"351",1991-05-24,7.69,8.085,8.87,9.9,1.03,377.49,607.371,15.23,0.00701462114447011,2
"352",1991-05-28,7.66,8.061,8.86,9.9,1.04,381.94,614.7197,15.67,0.0120991947261229,2
"353",1991-05-29,7.66,8.061,8.88,9.86,0.98,382.79,616.1054,15.9,0.0022541981329052,2
"354",1991-05-30,7.618,8.013,8.86,9.82,0.96,386.96,622.841,16.02,0.0109325449833746,2
"355",1991-05-31,7.705,8.059,8.88,9.83,0.95,389.83,627.5722,15.93,0.00759616017571089,2
"356",1991-06-03,7.801,8.143,8.89,9.87,0.98,388.06,624.9298,16.87,-0.0042105115554831,2
